,head_x,head_y,images,tail_x,tail_y,height,width,head_x_rel,head_y_rel,tail_x_rel,tail_y_rel,specimen_id,phase,order,family,genus
19546,84.1859994506836,81.15026290328414,20170210_002/SPCBench-1486770752-000080-000-144-2220-144-136-_rawcolor.png,27.792000274658204,18.514708665312913,136.0,144.0,0.5846249961853027,0.5966931095829716,0.19300000190734865,0.13613756371553612,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19547,102.6,140.4320987654321,20170210_002/SPCBench-1486772364-000706-002-0-2528-216-175-_rawcolor.png,86.4,64.81481481481481,175.0,216.0,0.475,0.8024691358024691,0.4,0.37037037037037035,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19548,68.33599853515625,103.2,20170210_002/SPCBench-1486770796-000299-000-16-2148-160-160-_rawcolor.png,87.2,32.8,160.0,160.0,0.42709999084472655,0.645,0.545,0.205,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19549,81.01119873046875,128.09264941718249,20170210_002/SPCBench-1486772350-000637-005-152-2312-128-200-_rawcolor.png,67.209599609375,53.872202912839455,200.0,128.0,0.6328999900817871,0.6404632470859124,0.5250749969482422,0.26936101456419725,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19550,73.21439666748047,124.87619047619049,20170210_002/SPCBench-1486771121-001927-000-408-1860-168-176-_rawcolor.png,89.04,26.63466564360119,176.0,168.0,0.43579998016357424,0.7095238095238096,0.53,0.1513333275204613,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19551,109.60000000000001,86.4,20170210_002/SPCBench-1486771357-003105-000-428-2084-160-184-_rawcolor.png,17.6,104.80000000000001,184.0,160.0,0.685,0.46956521739130436,0.11000000000000001,0.5695652173913044,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19552,98.4,100.0,20170210_002/SPCBench-1486770786-000249-000-188-2164-160-168-_rawcolor.png,47.199999999999996,51.2,168.0,160.0,0.615,0.5952380952380952,0.295,0.3047619047619048,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19553,132.16,142.46794871794873,20170210_002/SPCBench-1486772373-000751-002-0-2528-224-175-_rawcolor.png,101.12480102539062,67.94711504227075,175.0,224.0,0.59,0.8141025641025642,0.45145000457763673,0.3882692288129757,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19554,46.64,123.1413612565445,20170210_002/SPCBench-1486771400-003320-000-0-1784-176-168-_rawcolor.png,95.92,36.94240837696335,168.0,176.0,0.265,0.7329842931937173,0.545,0.21989528795811517,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19555,111.19999999999999,89.6,20170210_002/SPCBench-1486770979-001215-000-456-1944-160-192-_rawcolor.png,12.8,126.4,192.0,160.0,0.695,0.4666666666666666,0.08,0.6583333333333333,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19556,85.36,94.80916030534351,20170210_002/SPCBench-1486772336-000566-001-372-2588-176-115-_rawcolor.png,78.32000000000001,2.633587786259542,115.0,176.0,0.485,0.8244274809160306,0.44500000000000006,0.022900763358778626,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19557,109.44,74.91943127962085,20170210_002/SPCBench-1486771106-001852-000-300-2124-144-152-_rawcolor.png,22.32,73.47867298578198,152.0,144.0,0.76,0.4928909952606635,0.155,0.48341232227488146,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19558,75.0,151.0,20170210_002/SPCBench-1486772354-000660-002-0-2516-200-187-_rawcolor.png,140.0,61.00000000000001,187.0,200.0,0.375,0.8074866310160428,0.7,0.32620320855614976,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19559,113.36000000000001,159.08522727272725,20170210_002/SPCBench-1486772343-000602-003-300-2520-208-183-_rawcolor.png,53.04,69.66477272727272,183.0,208.0,0.545,0.8693181818181817,0.255,0.3806818181818181,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19560,85.88,102.56983240223464,20170210_002/SPCBench-1486770866-000650-000-448-2284-152-136-_rawcolor.png,58.52,5.318435754189944,136.0,152.0,0.565,0.7541899441340782,0.385,0.03910614525139665,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19561,109.08,147.99382716049382,20170210_002/SPCBench-1486772364-000710-002-0-2528-216-175-_rawcolor.png,98.28,64.81481481481481,175.0,216.0,0.505,0.845679012345679,0.455,0.37037037037037035,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19562,84.47999999999999,92.17557251908397,20170210_002/SPCBench-1486772333-000552-002-376-2588-176-115-_rawcolor.png,91.52000000000001,9.65648854961832,115.0,176.0,0.4799999999999999,0.8015267175572519,0.52,0.08396946564885496,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19563,84.64,108.36734693877551,20170210_002/SPCBench-1486772386-000820-001-48-2568-184-135-_rawcolor.png,85.56,6.428571428571428,135.0,184.0,0.46,0.8027210884353742,0.465,0.047619047619047616,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19564,83.25999999999999,105.83333333333334,20170210_002/SPCBench-1486772390-000839-001-52-2576-184-127-_rawcolor.png,95.22,19.786231884057973,127.0,184.0,0.45249999999999996,0.8333333333333334,0.5175,0.15579710144927536,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19565,115.91999999999999,96.84210526315789,20170210_002/SPCBench-1486770786-000250-000-240-2132-168-160-_rawcolor.png,15.12,66.52631578947368,160.0,168.0,0.69,0.6052631578947368,0.09,0.41578947368421054,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19566,76.96,121.84137931034482,20170210_002/SPCBench-1486772356-000667-001-0-2552-208-151-_rawcolor.png,121.67999999999999,32.282758620689656,151.0,208.0,0.37,0.8068965517241379,0.585,0.21379310344827587,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19567,81.41999999999999,105.3731884057971,20170210_002/SPCBench-1486772389-000835-001-52-2576-184-127-_rawcolor.png,95.68,22.086956521739133,127.0,184.0,0.44249999999999995,0.8297101449275361,0.52,0.1739130434782609,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19568,82.8,106.29347826086956,20170210_002/SPCBench-1486772397-000873-001-52-2576-184-127-_rawcolor.png,91.53999999999999,18.865942028985508,127.0,184.0,0.45,0.8369565217391304,0.49749999999999994,0.14855072463768115,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19569,112.00000000000001,114.0,20170210_002/SPCBench-1486771352-003079-000-100-1888-200-192-_rawcolor.png,60.0,52.0,192.0,200.0,0.56,0.59375,0.3,0.2708333333333333,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19570,106.92,151.23456790123456,20170210_002/SPCBench-1486772367-000724-002-4-2528-216-175-_rawcolor.png,117.72000000000001,57.25308641975309,175.0,216.0,0.495,0.8641975308641975,0.545,0.3271604938271605,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19571,107.63999999999999,174.125,20170210_002/SPCBench-1486772382-000798-002-40-2504-184-199-_rawcolor.png,60.72,80.15277777777777,199.0,184.0,0.585,0.875,0.33,0.40277777777777773,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19572,83.25999999999999,105.3731884057971,20170210_002/SPCBench-1486772410-000938-001-52-2576-184-127-_rawcolor.png,89.69999999999999,19.786231884057973,127.0,184.0,0.45249999999999996,0.8297101449275361,0.48749999999999993,0.15579710144927536,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19573,85.36,36.06282722513089,20170210_002/SPCBench-1486771077-001705-000-448-1844-176-168-_rawcolor.png,78.32,120.06282722513089,168.0,176.0,0.485,0.21465968586387435,0.44499999999999995,0.7146596858638743,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19574,104.36159912109376,84.59076656833773,20170210_002/SPCBench-1486772245-000114-001-328-2584-192-119-_rawcolor.png,98.80799926757813,37.50419347516952,119.0,192.0,0.5435499954223634,0.710846777885191,0.5146249961853028,0.3151612897073069,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19575,108.64,117.10416598197742,20170210_002/SPCBench-1486772371-000745-002-0-2528-224-175-_rawcolor.png,108.90879760742187,71.3375796178344,175.0,224.0,0.485,0.6691666627541567,0.48619998931884767,0.4076433121019108,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19576,122.88,112.52459016393443,20170210_002/SPCBench-1486771120-001922-000-228-1792-192-176-_rawcolor.png,59.961599121093755,34.62295081967213,176.0,192.0,0.64,0.639344262295082,0.3122999954223633,0.1967213114754098,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19577,93.52799926757811,99.90239868164062,20170210_002/SPCBench-1486771079-001713-001-460-1552-192-192-_rawcolor.png,85.4543994140625,45.6,192.0,192.0,0.48712499618530264,0.5203249931335449,0.44507499694824215,0.23750000000000002,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19578,90.48,135.05555555555554,20170210_002/SPCBench-1486772354-000657-002-0-2516-208-187-_rawcolor.png,163.52958984375002,74.8,187.0,208.0,0.435,0.7222222222222222,0.7861999511718751,0.39999999999999997,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19579,72.13200073242187,33.05880747696811,20170210_002/SPCBench-1486772362-000697-001-28-2604-160-99-_rawcolor.png,83.0199981689453,20.10647019999502,99.0,160.0,0.4508250045776367,0.33392734825220316,0.5188749885559082,0.20309565858580828,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19580,156.60000000000002,99.16028594970703,20170210_002/SPCBench-1486772344-000610-001-128-2544-232-159-_rawcolor.png,55.68,116.05839416058394,159.0,232.0,0.675,0.6236495971679688,0.24,0.7299270072992701,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19581,88.0,50.0,20170210_002/SPCBench-1486771098-001811-000-52-1976-200-152-_rawcolor.png,156.0,113.73999786376953,152.0,200.0,0.44,0.32894736842105265,0.78,0.7482894596300627,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19582,92.4,124.11377245508982,20170210_002/SPCBench-1486772384-000810-001-44-2556-176-147-_rawcolor.png,79.45520080566406,11.44311377245509,147.0,176.0,0.525,0.844311377245509,0.45145000457763673,0.07784431137724551,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19583,109.08,118.15740444042063,20170210_002/SPCBench-1486772364-000708-002-0-2528-216-175-_rawcolor.png,112.32000000000001,68.37962880546664,175.0,216.0,0.505,0.6751851682309751,0.52,0.39074073603123793,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19584,59.64,61.18095238095238,20170210_002/SPCBench-1486770978-001212-000-396-1992-168-176-_rawcolor.png,127.68,136.6095238095238,176.0,168.0,0.355,0.3476190476190476,0.76,0.7761904761904762,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19585,109.44,111.53846153846155,20170210_002/SPCBench-1486771120-001921-000-208-1784-192-200-_rawcolor.png,38.400000000000006,40.38461538461539,200.0,192.0,0.57,0.5576923076923077,0.20000000000000004,0.20192307692307693,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19586,129.60000000000002,96.96000000000001,20170210_002/SPCBench-1486770793-000284-001-428-1140-192-192-_rawcolor.png,46.08,84.48,192.0,192.0,0.6750000000000002,0.505,0.24,0.44,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19587,106.92,96.55660377358491,20170210_002/SPCBench-1486772250-000140-001-328-2588-216-115-_rawcolor.png,92.88,10.849056603773585,115.0,216.0,0.495,0.839622641509434,0.43,0.09433962264150944,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19588,78.0,128.0,20170210_002/SPCBench-1486772355-000665-001-0-2544-200-159-_rawcolor.png,134.0,33.0,159.0,200.0,0.39,0.8050314465408805,0.67,0.20754716981132076,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19589,92.92,160.6971153846154,20170210_002/SPCBench-1486772380-000789-002-36-2512-184-191-_rawcolor.png,69.0,66.11538461538461,191.0,184.0,0.505,0.8413461538461539,0.375,0.34615384615384615,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19590,90.64,124.66279069767442,20170210_002/SPCBench-1486772382-000800-001-40-2552-176-151-_rawcolor.png,72.16,21.19298245614035,151.0,176.0,0.515,0.8255813953488372,0.41,0.14035087719298245,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19591,70.0,136.0,20170210_002/SPCBench-1486772361-000691-002-16-2528-200-175-_rawcolor.png,112.00000000000001,65.0,175.0,200.0,0.35,0.7771428571428571,0.56,0.37142857142857144,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19592,100.28,155.67980295566502,20170210_002/SPCBench-1486772380-000786-002-32-2516-184-187-_rawcolor.png,68.08,65.40394088669952,187.0,184.0,0.545,0.8325123152709359,0.37,0.34975369458128086,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19593,65.88,116.88607594936708,20170210_002/SPCBench-1486772352-000647-002-28-2532-216-171-_rawcolor.png,151.2,89.82911392405063,171.0,216.0,0.305,0.6835443037974683,0.7,0.5253164556962026,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19594,89.24,92.56222222222222,20170210_002/SPCBench-1486772288-000327-001-360-2588-184-115-_rawcolor.png,92.46000000000001,10.065238095238096,115.0,184.0,0.485,0.8048888888888889,0.5025000000000001,0.08752380952380953,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19595,79.58000000000001,102.15217391304348,20170210_002/SPCBench-1486772402-000898-001-52-2576-184-127-_rawcolor.png,86.47999999999999,14.264492753623188,127.0,184.0,0.43250000000000005,0.8043478260869565,0.4699999999999999,0.11231884057971014,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19596,186.11999999999998,111.875,20170210_002/SPCBench-1486772352-000646-002-0-2524-264-179-_rawcolor.png,80.52,111.875,179.0,264.0,0.705,0.625,0.305,0.625,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19597,95.68,42.21917808219178,20170210_002/SPCBench-1486772277-000275-001-360-2636-184-67-_rawcolor.png,92.92,15.602739726027396,67.0,184.0,0.52,0.6301369863013698,0.505,0.2328767123287671,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19598,99.84,166.04522613065328,20170210_002/SPCBench-1486772380-000790-002-28-2512-192-191-_rawcolor.png,75.84,74.8643216080402,191.0,192.0,0.52,0.8693467336683418,0.395,0.39195979899497485,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19599,106.72,143.26,20170210_002/SPCBench-1486772349-000633-004-144-2312-232-232-_rawcolor.png,103.24000000000001,74.82,232.0,232.0,0.46,0.6174999999999999,0.44500000000000006,0.32249999999999995,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19600,72.76,91.52366863905326,20170210_002/SPCBench-1486772241-000091-001-356-2588-136-115-_rawcolor.png,70.38,7.825443786982248,115.0,136.0,0.535,0.7958579881656804,0.5175,0.06804733727810651,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19601,113.6,107.19999999999999,20170210_002/SPCBench-1486771086-001749-000-212-2248-160-168-_rawcolor.png,23.2,44.8,168.0,160.0,0.71,0.638095238095238,0.145,0.26666666666666666,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19602,96.60000000000001,168.28643216080403,20170210_002/SPCBench-1486772340-000587-003-360-2520-184-183-_rawcolor.png,80.04,70.80904522613065,183.0,184.0,0.525,0.9195979899497487,0.43500000000000005,0.3869346733668341,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19603,69.0,160.0,20170210_002/SPCBench-1486772355-000662-002-0-2504-200-199-_rawcolor.png,135.0,73.0,199.0,200.0,0.345,0.8040201005025126,0.675,0.36683417085427134,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19604,76.81319976806641,76.95238095238095,20170210_002/SPCBench-1486770794-000290-001-428-1716-152-176-_rawcolor.png,136.0247967529297,75.42857142857143,176.0,152.0,0.5053499984741211,0.4372294372294372,0.8948999786376953,0.4285714285714286,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19605,80.85599975585937,76.0239990234375,20170210_002/SPCBench-1486771119-001917-000-288-1852-160-168-_rawcolor.png,94.39999999999999,30.11199951171875,168.0,160.0,0.5053499984741211,0.4525238037109375,0.59,0.17923809233165922,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19606,81.84,111.62764048950834,20170210_002/SPCBench-1486771304-002841-000-468-1988-176-168-_rawcolor.png,84.80559570312501,31.32188535360766,168.0,176.0,0.465,0.6644502410089782,0.48184997558593756,0.18643979377147415,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19607,60.18639831542969,76.9792678593341,20170210_002/SPCBench-1486771311-002877-000-348-2060-184-176-_rawcolor.png,27.866799087524413,65.76502167866492,176.0,184.0,0.3270999908447266,0.4373822037462165,0.15144999504089354,0.37366489590150526,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19608,97.3056005859375,43.51657009124756,20170210_002/SPCBench-1486772243-000104-001-328-2584-192-119-_rawcolor.png,105.9456005859375,50.944475843060395,119.0,192.0,0.5068000030517578,0.36568546295166016,0.5518000030517578,0.4281048390173142,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19609,82.58839691162109,126.43289867200349,20170210_002/SPCBench-1486772240-000088-001-332-2528-184-175-_rawcolor.png,71.06079803466797,48.742103576660156,175.0,184.0,0.448849983215332,0.7224737066971628,0.38619998931884764,0.27852630615234375,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19610,79.45799652099609,79.17284603895645,20170210_002/SPCBench-1486770864-000639-000-392-2176-152-168-_rawcolor.png,114.88160278320312,24.310587887310874,168.0,152.0,0.5227499771118164,0.4712669407080741,0.7558000183105469,0.14470588028161235,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19611,103.6800003051758,76.62999725341797,20170210_002/SPCBench-1486772244-000109-001-328-2584-200-119-_rawcolor.png,104.19999694824217,13.149999618530273,119.0,200.0,0.518400001525879,0.6439495567514115,0.5209999847412109,0.11050419847504432,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19612,102.48,110.45317296924705,20170210_002/SPCBench-1486772359-000681-002-0-2516-224-187-_rawcolor.png,132.16,61.76598785309021,187.0,224.0,0.4575,0.5906586789799307,0.59,0.33029940028390486,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19613,84.18,63.81120056152344,20170210_002/SPCBench-1486772319-000484-001-372-2588-184-115-_rawcolor.png,88.6603955078125,7.810799789428711,115.0,184.0,0.4575,0.5548800048828125,0.48184997558593745,0.06791999816894531,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19614,82.84,121.9047619047619,20170210_002/SPCBench-1486770793-000283-001-212-1200-152-160-_rawcolor.png,48.79199768066406,39.8483406536952,160.0,152.0,0.545,0.7619047619047619,0.32099998474121094,0.24905212908559501,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19615,82.83840087890624,91.12078079522824,20170210_002/SPCBench-1486772384-000806-001-36-2556-192-147-_rawcolor.png,90.01919677734375,24.279018215104646,147.0,192.0,0.43145000457763666,0.6198692571103962,0.46884998321533206,0.16516338921839896,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19616,85.12,125.40845070422534,20170210_002/SPCBench-1486772345-000613-001-88-2544-224-159-_rawcolor.png,120.96000000000001,101.81598625720386,159.0,224.0,0.38,0.7887323943661971,0.54,0.6403521148251815,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19617,99.68,126.88748089374941,20170210_002/SPCBench-1486772376-000766-002-4-2520-224-183-_rawcolor.png,106.96,69.2930032226937,183.0,224.0,0.445,0.6933742125341498,0.4775,0.3786502908343918,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19618,89.78279663085938,112.3963105513753,20170210_002/SPCBench-1486771399-003315-000-436-1856-184-200-_rawcolor.png,74.52000000000001,66.70967488794282,200.0,184.0,0.48794998168945314,0.5619815527568764,0.4050000000000001,0.33354837443971413,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19619,139.43199645996094,104.34809758541358,20170210_002/SPCBench-1486772344-000609-002-152-2544-232-159-_rawcolor.png,150.8,87.19466834520773,159.0,232.0,0.600999984741211,0.656277343304488,0.65,0.5483941405358976,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19620,112.98519775390625,84.59770114942529,20170210_002/SPCBench-1486770792-000281-001-208-1368-184-160-_rawcolor.png,96.60000000000001,75.11723660874641,160.0,184.0,0.6140499877929687,0.5287356321839081,0.525,0.4694827288046651,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19621,84.48,72.5841646194458,20170210_002/SPCBench-1486772256-000170-001-344-2588-192-115-_rawcolor.png,90.24,11.758749524752298,115.0,192.0,0.44,0.631166648864746,0.47,0.10224999586741129,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19622,104.42879760742187,115.39478158259736,20170210_002/SPCBench-1486772349-000632-003-128-2416-224-232-_rawcolor.png,122.08000000000001,69.487922705314,232.0,224.0,0.46619998931884765,0.49739129992498865,0.545,0.2995169082125604,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19623,105.84,105.90740839640299,20170210_002/SPCBench-1486772372-000747-002-4-2528-216-175-_rawcolor.png,112.32000000000001,65.89506172839506,175.0,216.0,0.49,0.6051851908365885,0.52,0.3765432098765432,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19624,63.84,51.12380952380953,20170210_002/SPCBench-1486771364-003142-000-256-1848-168-176-_rawcolor.png,105.0,146.66666666666669,176.0,168.0,0.38,0.2904761904761905,0.625,0.8333333333333335,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19625,125.84,168.3,20170210_002/SPCBench-1486772378-000778-002-12-2516-208-187-_rawcolor.png,95.68,110.12222222222222,187.0,208.0,0.605,0.9,0.46,0.5888888888888889,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19626,114.99999999999999,60.5,20170210_002/SPCBench-1486772245-000113-001-328-2584-200-119-_rawcolor.png,122.5,55.5,119.0,200.0,0.575,0.5084033613445378,0.6125,0.46638655462184875,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19627,84.48,112.71204188481676,20170210_002/SPCBench-1486770793-000287-002-48-1248-192-184-_rawcolor.png,139.2,25.875,184.0,192.0,0.44,0.612565445026178,0.725,0.140625,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19628,90.64,63.20610687022901,20170210_002/SPCBench-1486772255-000165-001-348-2588-176-115-_rawcolor.png,72.6,56.18320610687023,115.0,176.0,0.515,0.549618320610687,0.4125,0.4885496183206107,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19629,101.19999999999999,116.98429319371728,20170210_002/SPCBench-1486771307-002853-000-128-2020-176-168-_rawcolor.png,65.12,28.146596858638745,168.0,176.0,0.575,0.6963350785340314,0.37000000000000005,0.16753926701570682,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19630,87.36000000000001,57.020833333333336,20170210_002/SPCBench-1486772248-000127-001-332-2588-192-115-_rawcolor.png,78.72,50.79166666666667,115.0,192.0,0.45500000000000007,0.49583333333333335,0.41,0.4416666666666667,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19631,92.92,91.26984126984127,20170210_002/SPCBench-1486772316-000470-001-372-2588-184-115-_rawcolor.png,91.08,14.603174603174603,115.0,184.0,0.505,0.7936507936507936,0.495,0.12698412698412698,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19632,124.8,156.0,20170210_002/SPCBench-1486771400-003318-000-116-1808-208-208-_rawcolor.png,73.84,58.24000000000001,208.0,208.0,0.6,0.75,0.35500000000000004,0.28,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19633,111.24000000000001,109.10493827160494,20170210_002/SPCBench-1486772363-000701-002-4-2528-216-175-_rawcolor.png,78.84,123.14814814814815,175.0,216.0,0.515,0.6234567901234568,0.365,0.7037037037037037,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19634,66.12,40.18957345971564,20170210_002/SPCBench-1486771402-003328-000-304-2172-152-160-_rawcolor.png,88.16,116.77725118483411,160.0,152.0,0.43500000000000005,0.25118483412322273,0.58,0.7298578199052133,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19635,57.120000000000005,124.99444444444444,20170210_002/SPCBench-1486772358-000676-001-20-2552-168-151-_rawcolor.png,113.4,23.48888888888889,151.0,168.0,0.34,0.8277777777777777,0.675,0.15555555555555556,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19636,104.16000000000001,149.19871794871796,20170210_002/SPCBench-1486772363-000703-002-0-2528-224-175-_rawcolor.png,119.84,59.455128205128204,175.0,224.0,0.465,0.8525641025641026,0.535,0.33974358974358976,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19637,101.52,149.07407407407408,20170210_002/SPCBench-1486772364-000709-002-0-2528-216-175-_rawcolor.png,117.72000000000001,59.41358024691358,175.0,216.0,0.47,0.8518518518518519,0.545,0.3395061728395062,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19638,104.4,157.51898734177215,20170210_002/SPCBench-1486772375-000761-002-0-2520-232-183-_rawcolor.png,127.60000000000001,67.17721518987342,183.0,232.0,0.45,0.860759493670886,0.55,0.3670886075949367,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19639,102.96,113.32539682539684,20170210_002/SPCBench-1486772242-000098-001-324-2572-208-131-_rawcolor.png,100.88,11.436507936507937,131.0,208.0,0.495,0.8650793650793651,0.485,0.0873015873015873,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19640,106.39999999999999,99.33649289099526,20170210_002/SPCBench-1486771311-002873-000-500-2048-152-160-_rawcolor.png,21.28,59.14691943127962,160.0,152.0,0.7,0.6208530805687204,0.14,0.3696682464454976,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
19641,116.75999999999999,98.52631578947368,20170210_002/SPCBench-1486770759-000115-000-120-1908-168-160-_rawcolor.png,19.32,52.21052631578948,160.0,168.0,0.695,0.6157894736842106,0.115,0.3263157894736842,20170210_002,test,Hydromedusae,Hydromedusae (Order),Hydromedusae (Order)
